Date,DEXCHUS,Reverse,,Yuan Index Calc,Yuan Index,DEXBZUS,Reverse,,Real Index Calc,Real Index,DEXJPUS,Reverse,,Yen Index Calc,Yen Index,DEXUSUK,Pound Index Calc,Pound Index,DEXUSEU,Euro Index Calc,Euro Index,Olympic Index,,,,
09/09/2010,6.7820,0.1474,0.1474,122.0731348,122.0731348,1.7256,0.579508577,0.579508577,107.0352341,107.0352341,83.83,0.011928904,0.011928904,129.7984015,129.7984015,1.5448,105.2674617,105.2674617,1.2708,144.3106973,144.3106973,137.78501,,137.78501,,
10/09/2010,6.7690,0.1477,0.1477,122.3075787,122.3075787,1.7183,0.581970552,0.581970552,107.489961,107.489961,84.13,0.011886366,0.011886366,129.3355521,129.3355521,1.5387,104.8517888,104.8517888,1.2731,144.5718828,144.5718828,137.2409341,,137.2409341,,
13/09/2010,6.7595,0.1479,0.1479,122.4794733,122.4794733,1.7165,0.582580833,0.582580833,107.6026799,107.6026799,83.53,0.011971747,0.011971747,130.2645756,130.2645756,1.5466,105.3901193,105.3901193,1.289,146.3774699,146.3774699,137.945557,,137.945557,,
14/09/2010,6.7430,0.1483,0.1483,122.7791784,122.7791784,1.7037,0.586957798,0.586957798,108.4111052,108.4111052,83.05,0.012040939,0.012040939,131.0174594,131.0174594,1.5559,106.0238501,106.0238501,1.3014,147.7856007,147.7856007,138.7750499,,138.7750499,,
15/09/2010,6.7380,0.1484,0.1484,122.8702879,122.8702879,1.7176,0.582207732,0.582207732,107.533768,107.533768,85.63,0.01167815,0.01167815,127.0699521,127.0699521,1.5641,106.5826235,106.5826235,1.3008,147.7174654,147.7174654,139.5064307,,139.5064307,,
16/09/2010,6.7250,0.1487,0.1487,123.1078067,123.1078067,1.7198,0.581462961,0.581462961,107.3962089,107.3962089,85.72,0.011665889,0.011665889,126.9365376,126.9365376,1.5612,106.3850085,106.3850085,1.3079,148.5237338,148.5237338,139.2477717,,139.2477717,,
17/09/2010,6.7230,0.1487,0.1487,123.1444296,123.1444296,1.7145,0.583260426,0.583260426,107.7282006,107.7282006,85.77,0.011659088,0.011659088,126.8625393,126.8625393,1.5635,106.5417376,106.5417376,1.3046,148.1489893,148.1489893,139.4529151,,139.4529151,,
20/09/2010,6.7135,0.1490,0.1490,123.3186862,123.3186862,1.7158,0.58281851,0.58281851,107.6465789,107.6465789,85.74,0.011663168,0.011663168,126.9069279,126.9069279,1.5564,106.0579216,106.0579216,1.3074,148.4669543,148.4669543,138.8196463,,138.8196463,,
21/09/2010,6.7059,0.1491,0.1491,123.458447,123.458447,1.7276,0.578837694,0.578837694,106.9113221,106.9113221,85.36,0.011715089,0.011715089,127.4718838,127.4718838,1.5551,105.9693356,105.9693356,1.3136,149.1710198,149.1710198,138.7036957,,138.7036957,,
22/09/2010,6.7035,0.1492,0.1492,123.5026479,123.5026479,1.7226,0.580517822,0.580517822,107.2216417,107.2216417,84.37,0.011852554,0.011852554,128.9676425,128.9676425,1.5649,106.637138,106.637138,1.3385,151.9986373,151.9986373,139.5777849,,139.5777849,,
23/09/2010,6.7046,0.1492,0.1492,123.4823852,123.4823852,1.7187,0.581835108,0.581835108,107.4649444,107.4649444,84.32,0.011859583,0.011859583,129.0441176,129.0441176,1.5723,107.1413969,107.1413969,1.3344,151.5330457,151.5330457,140.2378115,,140.2378115,,
24/09/2010,6.7035,0.1492,0.1492,123.5026479,123.5026479,1.7119,0.58414627,0.58414627,107.8918161,107.8918161,84.24,0.011870845,0.011870845,129.1666667,129.1666667,1.5829,107.8637138,107.8637138,1.3476,153.0320236,153.0320236,141.183255,,141.183255,,
27/09/2010,6.6911,0.1495,0.1495,123.731524,123.731524,1.7089,0.585171748,0.585171748,108.0812218,108.0812218,84.17,0.011880718,0.011880718,129.2740882,129.2740882,1.5851,108.0136286,108.0136286,1.3475,153.0206677,153.0206677,141.3794791,,141.3794791,,
28/09/2010,6.6904,0.1495,0.1495,123.7444697,123.7444697,1.7071,0.585788765,0.585788765,108.1951848,108.1951848,83.82,0.011930327,0.011930327,129.8138869,129.8138869,1.5808,107.7206133,107.7206133,1.3583,154.2471042,154.2471042,140.9959502,,140.9959502,,
29/09/2010,6.6869,0.1495,0.1495,123.809239,123.809239,1.7039,0.586888902,0.586888902,108.3983802,108.3983802,83.61,0.011960292,0.011960292,130.1399354,130.1399354,1.5812,107.7478705,107.7478705,1.3638,154.8716784,154.8716784,141.0316273,,141.0316273,,
30/09/2010,6.6905,0.1495,0.1495,123.7426201,123.7426201,1.696,0.589622642,0.589622642,108.9033019,108.9033019,83.53,0.011971747,0.011971747,130.2645756,130.2645756,1.5731,107.1959114,107.1959114,1.3601,154.4515103,154.4515103,140.3091658,,140.3091658,,
01/10/2010,6.6895,0.1495,0.1495,123.7611182,123.7611182,1.681,0.594883998,0.594883998,109.8750744,109.8750744,83.3,0.012004802,0.012004802,130.6242497,130.6242497,1.5829,107.8637138,107.8637138,1.3754,156.1889621,156.1889621,141.183255,,141.183255,,
04/10/2010,6.6912,0.1495,0.1495,123.7296748,123.7296748,1.6887,0.592171493,0.592171493,109.3740747,109.3740747,83.33,0.01200048,0.01200048,130.5772231,130.5772231,1.5849,108,108,1.3688,155.4394731,155.4394731,141.3616406,,141.3616406,,
05/10/2010,6.6906,0.1495,0.1495,123.7407706,123.7407706,1.6733,0.597621467,0.597621467,110.3806849,110.3806849,83.17,0.012023566,0.012023566,130.8284237,130.8284237,1.5915,108.4497445,108.4497445,1.3834,157.0974336,157.0974336,141.950313,,141.950313,,
06/10/2010,6.6893,0.1495,0.1495,123.7648184,123.7648184,1.6721,0.598050356,0.598050356,110.4599007,110.4599007,82.8,0.012077295,0.012077295,131.4130435,131.4130435,1.5903,108.3679727,108.3679727,1.3924,158.119464,158.119464,141.8432816,,141.8432816,,
07/10/2010,6.6903,0.1495,0.1495,123.7463193,123.7463193,1.6798,0.595308965,0.595308965,109.9535659,109.9535659,82.35,0.012143291,0.012143291,132.1311475,132.1311475,1.593,108.5519591,108.5519591,1.3921,158.0853963,158.0853963,142.0841021,,142.0841021,,
08/10/2010,6.6710,0.1499,0.1499,124.1043322,124.1043322,1.6748,0.597086219,0.597086219,110.2818247,110.2818247,81.86,0.012215978,0.012215978,132.9220621,132.9220621,1.5951,108.6950596,108.6950596,1.3923,158.1081081,158.1081081,142.271407,,142.271407,,
11/10/2010,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,,#VALUE!,,
12/10/2010,6.6733,0.1499,0.1499,124.0615587,124.0615587,1.6697,0.598909984,0.598909984,110.618674,110.618674,81.74,0.012233912,0.012233912,133.1172009,133.1172009,1.5799,107.6592845,107.6592845,1.3846,157.2337043,157.2337043,140.9156767,,140.9156767,,
13/10/2010,6.6634,0.1501,0.1501,124.2458805,124.2458805,1.6574,0.603354652,0.603354652,111.4396042,111.4396042,81.81,0.012223445,0.012223445,133.0033003,133.0033003,1.5843,107.9591141,107.9591141,1.3964,158.5736998,158.5736998,141.3081249,,141.3081249,,
14/10/2010,6.6505,0.1504,0.1504,124.4868807,124.4868807,1.6633,0.601214453,0.601214453,111.0443095,111.0443095,81.44,0.012278978,0.012278978,133.6075639,133.6075639,1.5992,108.9744463,108.9744463,1.4066,159.7320009,159.7320009,142.6370974,,142.6370974,,
15/10/2010,6.6397,0.1506,0.1506,124.6893685,124.6893685,1.6576,0.603281853,0.603281853,111.4261583,111.4261583,81.32,0.012297098,0.012297098,133.8047221,133.8047221,1.6027,109.2129472,109.2129472,1.3998,158.9598001,158.9598001,142.9492721,,142.9492721,,
18/10/2010,6.6440,0.1505,0.1505,124.6086695,124.6086695,1.6632,0.601250601,0.601250601,111.0509861,111.0509861,81.16,0.012321341,0.012321341,134.0685067,134.0685067,1.5907,108.39523,108.39523,1.3978,158.7326823,158.7326823,141.8789587,,141.8789587,,
19/10/2010,6.6444,0.1505,0.1505,124.6011679,124.6011679,1.6914,0.591226203,0.591226203,109.1994797,109.1994797,81.6,0.012254902,0.012254902,133.3455882,133.3455882,1.5739,107.2504259,107.2504259,1.3827,157.0179423,157.0179423,140.38052,,140.38052,,
20/10/2010,6.6518,0.1503,0.1503,124.4625515,124.4625515,1.6749,0.59705057,0.59705057,110.2752403,110.2752403,81.14,0.012324378,0.012324378,134.1015529,134.1015529,1.5857,108.0545145,108.0545145,1.3949,158.4033613,158.4033613,141.4329948,,141.4329948,,
21/10/2010,6.6502,0.1504,0.1504,124.4924965,124.4924965,1.693,0.590667454,0.590667454,109.0962788,109.0962788,81.16,0.012321341,0.012321341,134.0685067,134.0685067,1.5753,107.3458262,107.3458262,1.3973,158.6759028,158.6759028,140.5053899,,140.5053899,,
22/10/2010,6.6583,0.1502,0.1502,124.341048,124.341048,1.6948,0.590040123,0.590040123,108.9804107,108.9804107,81.48,0.01227295,0.01227295,133.5419735,133.5419735,1.5677,106.8279387,106.8279387,1.3904,157.8923461,157.8923461,139.8275247,,139.8275247,,
25/10/2010,6.6579,0.1502,0.1502,124.3485183,124.3485183,1.7078,0.585548659,0.585548659,108.1508373,108.1508373,80.61,0.012405409,0.012405409,134.9832527,134.9832527,1.5748,107.3117547,107.3117547,1.3986,158.8235294,158.8235294,140.4607935,,140.4607935,,
26/10/2010,6.6625,0.1501,0.1501,124.2626642,124.2626642,1.7053,0.586407084,0.586407084,108.3093884,108.3093884,81.28,0.01230315,0.01230315,133.8705709,133.8705709,1.5871,108.1499148,108.1499148,1.3873,157.5403134,157.5403134,141.5578647,,141.5578647,,
27/10/2010,6.6805,0.1497,0.1497,123.9278497,123.9278497,1.7164,0.582614775,0.582614775,107.608949,107.608949,81.55,0.012262416,0.012262416,133.4273452,133.4273452,1.5782,107.5434412,107.5434412,1.3788,156.5750625,156.5750625,140.764049,,140.764049,,
28/10/2010,6.6867,0.1496,0.1496,123.8129421,123.8129421,1.7119,0.58414627,0.58414627,107.8918161,107.8918161,80.99,0.012347203,0.012347203,134.3499197,134.3499197,1.5945,108.6541738,108.6541738,1.3929,158.1762435,158.1762435,142.2178913,,142.2178913,,
29/10/2010,6.6707,0.1499,0.1499,124.1099135,124.1099135,1.6982,0.588858792,0.588858792,108.7622188,108.7622188,80.48,0.012425447,0.012425447,135.2012922,135.2012922,1.602,109.165247,109.165247,1.3894,157.7787872,157.7787872,142.8868372,,142.8868372,,
01/11/2010,6.6892,0.1495,0.1495,123.7666687,123.7666687,1.7042,0.586785589,0.586785589,108.3792982,108.3792982,80.66,0.012397719,0.012397719,134.8995785,134.8995785,1.605,109.3696763,109.3696763,1.3888,157.7106518,157.7106518,143.1544155,,143.1544155,,
02/11/2010,6.6775,0.1498,0.1498,123.9835268,123.9835268,1.7033,0.587095638,0.587095638,108.4365643,108.4365643,80.8,0.012376238,0.012376238,134.6658416,134.6658416,1.601,109.0971039,109.0971039,1.4026,159.2777652,159.2777652,142.7976444,,142.7976444,,
03/11/2010,6.6758,0.1498,0.1498,124.0150993,124.0150993,1.6985,0.588754784,0.588754784,108.7430085,108.7430085,81.41,0.012283503,0.012283503,133.6567989,133.6567989,1.608,109.5741056,109.5741056,1.4014,159.1414944,159.1414944,143.4219939,,143.4219939,,
04/11/2010,6.6609,0.1501,0.1501,124.292513,124.292513,1.679,0.595592615,0.595592615,110.0059559,110.0059559,80.61,0.012405409,0.012405409,134.9832527,134.9832527,1.6282,110.9505963,110.9505963,1.4224,161.5262321,161.5262321,145.2236881,,145.2236881,,
05/11/2010,6.6550,0.1503,0.1503,124.4027047,124.4027047,1.6831,0.594141762,0.594141762,109.7379835,109.7379835,81.35,0.012292563,0.012292563,133.755378,133.755378,1.6211,110.4667802,110.4667802,1.4033,159.3572564,159.3572564,144.5904193,,144.5904193,,
08/11/2010,6.6791,0.1497,0.1497,123.9538261,123.9538261,1.6974,0.589136326,0.589136326,108.8134794,108.8134794,81.14,0.012324378,0.012324378,134.1015529,134.1015529,1.615,110.0511073,110.0511073,1.3927,158.1535317,158.1535317,144.0463433,,144.0463433,,
09/11/2010,6.6424,0.1505,0.1505,124.6386848,124.6386848,1.6987,0.588685465,0.588685465,108.7302055,108.7302055,81.15,0.012322859,0.012322859,134.0850277,134.0850277,1.605,109.3696763,109.3696763,1.3865,157.4494663,157.4494663,143.1544155,,143.1544155,,
10/11/2010,6.6335,0.1507,0.1507,124.8059094,124.8059094,1.709,0.585137507,0.585137507,108.0748976,108.0748976,82.53,0.012116806,0.012116806,131.8429662,131.8429662,1.6071,109.5127768,109.5127768,1.3728,155.8937088,155.8937088,143.3417204,,143.3417204,,
11/11/2010,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,,#VALUE!,,
12/11/2010,6.6368,0.1507,0.1507,124.7438525,124.7438525,1.72,0.581395349,0.581395349,107.3837209,107.3837209,82.44,0.012130034,0.012130034,131.9868996,131.9868996,1.6172,110.2010221,110.2010221,1.37,155.5757438,155.5757438,144.2425675,,144.2425675,,
15/11/2010,6.6418,0.1506,0.1506,124.6499443,124.6499443,1.7216,0.580855019,0.580855019,107.2839219,107.2839219,82.9,0.012062726,0.012062726,131.2545235,131.2545235,1.6064,109.4650767,109.4650767,1.3615,154.6104928,154.6104928,143.2792854,,143.2792854,,
16/11/2010,6.6378,0.1507,0.1507,124.7250595,124.7250595,1.7378,0.575440212,0.575440212,106.2838071,106.2838071,83.41,0.01198897,0.01198897,130.4519842,130.4519842,1.5881,108.2180579,108.2180579,1.3517,153.4976153,153.4976153,141.6470575,,141.6470575,,
17/11/2010,6.6415,0.1506,0.1506,124.6555748,124.6555748,1.7227,0.580484124,0.580484124,107.2154177,107.2154177,83.15,0.012026458,0.012026458,130.8598918,130.8598918,1.5941,108.6269165,108.6269165,1.3555,153.9291392,153.9291392,142.1822142,,142.1822142,,
18/11/2010,6.6330,0.1508,0.1508,124.8153174,124.8153174,1.7137,0.583532707,0.583532707,107.778491,107.778491,83.64,0.011956002,0.011956002,130.0932568,130.0932568,1.601,109.0971039,109.0971039,1.3618,154.6445605,154.6445605,142.7976444,,142.7976444,,
19/11/2010,6.6398,0.1506,0.1506,124.6874906,124.6874906,1.7204,0.581260172,0.581260172,107.3587538,107.3587538,83.49,0.011977482,0.011977482,130.3269853,130.3269853,1.5961,108.7632027,108.7632027,1.3654,155.0533727,155.0533727,142.3605998,,142.3605998,,
22/11/2010,6.6414,0.1506,0.1506,124.6574517,124.6574517,1.7223,0.58061894,0.58061894,107.2403182,107.2403182,83.46,0.011981788,0.011981788,130.3738318,130.3738318,1.5932,108.5655877,108.5655877,1.3612,154.5764252,154.5764252,142.1019407,,142.1019407,,
23/11/2010,6.6433,0.1505,0.1505,124.6217994,124.6217994,1.7378,0.575440212,0.575440212,106.2838071,106.2838071,82.86,0.012068549,0.012068549,131.3178856,131.3178856,1.5824,107.8296422,107.8296422,1.3388,152.032705,152.032705,141.1386586,,141.1386586,,
24/11/2010,6.6529,0.1503,0.1503,124.4419727,124.4419727,1.723,0.580383053,0.580383053,107.1967499,107.1967499,83.38,0.011993284,0.011993284,130.4989206,130.4989206,1.5774,107.4889267,107.4889267,1.335,151.601181,151.601181,140.6926947,,140.6926947,,
25/11/2010,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,,#VALUE!,,
26/11/2010,6.6675,0.1500,0.1500,124.1694788,124.1694788,1.7268,0.579105861,0.579105861,106.9608524,106.9608524,84.08,0.011893435,0.011893435,129.4124643,129.4124643,1.5616,106.4122658,106.4122658,1.3243,150.3861004,150.3861004,139.2834488,,139.2834488,,
29/11/2010,6.6600,0.1502,0.1502,124.3093093,124.3093093,1.7282,0.578636732,0.578636732,106.8742044,106.8742044,84.34,0.01185677,0.01185677,129.0135167,129.0135167,1.5557,106.0102215,106.0102215,1.3092,148.6713604,148.6713604,138.7572113,,138.7572113,,
30/11/2010,6.6670,0.1500,0.1500,124.1787911,124.1787911,1.7146,0.583226408,0.583226408,107.7219176,107.7219176,83.56,0.011967449,0.011967449,130.2178076,130.2178076,1.5578,106.153322,106.153322,1.3036,148.0354304,148.0354304,138.9445162,,138.9445162,,
01/12/2010,6.6630,0.1501,0.1501,124.2533393,124.2533393,1.703,0.58719906,0.58719906,108.4556665,108.4556665,84,0.011904762,0.011904762,129.5357143,129.5357143,1.5603,106.3236797,106.3236797,1.3149,149.3186464,149.3186464,139.1674981,,139.1674981,,
02/12/2010,6.6609,0.1501,0.1501,124.292513,124.292513,1.7015,0.587716721,0.587716721,108.5512783,108.5512783,83.53,0.011971747,0.011971747,130.2645756,130.2645756,1.561,106.3713799,106.3713799,1.3228,150.215762,150.215762,139.2299331,,139.2299331,,
03/12/2010,6.6628,0.1501,0.1501,124.2570691,124.2570691,1.6859,0.593154991,0.593154991,109.5557269,109.5557269,82.73,0.012087514,0.012087514,131.5242355,131.5242355,1.5723,107.1413969,107.1413969,1.3367,151.7942312,151.7942312,140.2378115,,140.2378115,,
06/12/2010,6.6483,0.1504,0.1504,124.5280748,124.5280748,1.6848,0.59354226,0.59354226,109.6272555,109.6272555,82.7,0.012091898,0.012091898,131.5719468,131.5719468,1.568,106.8483816,106.8483816,1.3275,150.749489,150.749489,139.8542826,,139.8542826,,
07/12/2010,6.6455,0.1505,0.1505,124.5805432,124.5805432,1.6809,0.594919388,0.594919388,109.881611,109.881611,83.04,0.012042389,0.012042389,131.033237,131.033237,1.5802,107.6797274,107.6797274,1.3323,151.2945719,151.2945719,140.9424345,,140.9424345,,
08/12/2010,6.6616,0.1501,0.1501,124.2794524,124.2794524,1.6901,0.591680966,0.591680966,109.2834744,109.2834744,84.16,0.011882129,0.011882129,129.2894487,129.2894487,1.5792,107.6115843,107.6115843,1.3242,150.3747445,150.3747445,140.8532417,,140.8532417,,
09/12/2010,6.6549,0.1503,0.1503,124.4045741,124.4045741,1.7064,0.586029067,0.586029067,108.2395687,108.2395687,83.85,0.011926058,0.011926058,129.7674419,129.7674419,1.5733,107.20954,107.20954,1.3206,149.9659323,149.9659323,140.3270043,,140.3270043,,
10/12/2010,6.6550,0.1503,0.1503,124.4027047,124.4027047,1.7183,0.581970552,0.581970552,107.489961,107.489961,83.87,0.011923214,0.011923214,129.736497,129.736497,1.5809,107.7274276,107.7274276,1.3242,150.3747445,150.3747445,141.0048695,,141.0048695,,
13/12/2010,6.6652,0.1500,0.1500,124.2123267,124.2123267,1.7054,0.586372698,0.586372698,108.3030374,108.3030374,83.57,0.011966017,0.011966017,130.2022257,130.2022257,1.5882,108.2248722,108.2248722,1.3389,152.0440609,152.0440609,141.6559768,,141.6559768,,
14/12/2010,6.6563,0.1502,0.1502,124.3784084,124.3784084,1.6945,0.590144585,0.590144585,108.9997049,108.9997049,83.52,0.01197318,0.01197318,130.2801724,130.2801724,1.5795,107.6320273,107.6320273,1.3395,152.1121962,152.1121962,140.8799996,,140.8799996,,
15/12/2010,6.6541,0.1503,0.1503,124.4195308,124.4195308,1.6979,0.588962836,0.588962836,108.7814359,108.7814359,84.04,0.011899096,0.011899096,129.47406,129.47406,1.5613,106.3918228,106.3918228,1.3306,151.1015217,151.1015217,139.2566909,,139.2566909,,
16/12/2010,6.6635,0.1501,0.1501,124.2440159,124.2440159,1.7048,0.586579071,0.586579071,108.3411544,108.3411544,84.23,0.011872255,0.011872255,129.1820017,129.1820017,1.5612,106.3850085,106.3850085,1.3206,149.9659323,149.9659323,139.2477717,,139.2477717,,
17/12/2010,6.6545,0.1503,0.1503,124.412052,124.412052,1.7134,0.583634878,0.583634878,107.797362,107.797362,84.15,0.011883541,0.011883541,129.3048128,129.3048128,1.548,105.4855196,105.4855196,1.3155,149.3867817,149.3867817,138.0704269,,138.0704269,,
20/12/2010,6.6745,0.1498,0.1498,124.0392539,124.0392539,1.7081,0.585445817,0.585445817,108.1318424,108.1318424,83.72,0.011944577,0.011944577,129.9689441,129.9689441,1.5521,105.7649063,105.7649063,1.3124,149.034749,149.034749,138.4361173,,138.4361173,,
21/12/2010,6.6580,0.1502,0.1502,124.3466506,124.3466506,1.697,0.589275192,0.589275192,108.8391279,108.8391279,83.76,0.011938873,0.011938873,129.9068768,129.9068768,1.5462,105.362862,105.362862,1.3131,149.1142403,149.1142403,137.9098799,,137.9098799,,
22/12/2010,6.6450,0.1505,0.1505,124.5899172,124.5899172,1.6958,0.589692181,0.589692181,108.9161458,108.9161458,83.56,0.011967449,0.011967449,130.2178076,130.2178076,1.539,104.8722317,104.8722317,1.3089,148.6372928,148.6372928,137.2676919,,137.2676919,,
23/12/2010,6.6450,0.1505,0.1505,124.5899172,124.5899172,1.6938,0.590388476,0.590388476,109.0447514,109.0447514,82.97,0.012052549,0.012052549,131.1437869,131.1437869,1.54,104.9403748,104.9403748,1.3101,148.7735635,148.7735635,137.3568847,,137.3568847,,
24/12/2010,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,,#VALUE!,,
27/12/2010,6.6306,0.1508,0.1508,124.8604953,124.8604953,1.6897,0.591821033,0.591821033,109.3093449,109.3093449,82.91,0.012061271,0.012061271,131.2386926,131.2386926,1.5382,104.8177172,104.8177172,1.3146,149.2845787,149.2845787,137.1963377,,137.1963377,,
28/12/2010,6.6247,0.1510,0.1510,124.9716968,124.9716968,1.6898,0.59178601,0.59178601,109.3028761,109.3028761,82.21,0.01216397,0.01216397,132.3561611,132.3561611,1.5361,104.6746167,104.6746167,1.3122,149.0120372,149.0120372,137.0090328,,137.0090328,,
29/12/2010,6.6200,0.1511,0.1511,125.060423,125.060423,1.681,0.594883998,0.594883998,109.8750744,109.8750744,81.9,0.012210012,0.012210012,132.8571429,132.8571429,1.5463,105.3696763,105.3696763,1.3183,149.7047468,149.7047468,137.9187992,,137.9187992,,
30/12/2010,6.6000,0.1515,0.1515,125.4393939,125.4393939,1.6631,0.601286754,0.601286754,111.0576634,111.0576634,81.67,0.012244398,0.012244398,133.2312967,133.2312967,1.5392,104.8858603,104.8858603,1.3269,150.6813536,150.6813536,137.2855304,,137.2855304,,
31/12/2010,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,,#VALUE!,,
03/01/2011,6.5895,0.1518,0.1518,125.6392746,125.6392746,1.6452,0.607828835,0.607828835,112.2659859,112.2659859,81.56,0.012260912,0.012260912,133.4109858,133.4109858,1.549,105.5536627,105.5536627,1.3371,151.8396548,151.8396548,138.1596197,,138.1596197,,
04/01/2011,6.6065,0.1514,0.1514,125.3159767,125.3159767,1.6687,0.599268892,0.599268892,110.6849643,110.6849643,81.96,0.012201074,0.012201074,132.7598829,132.7598829,1.5586,106.2078365,106.2078365,1.3306,151.1015217,151.1015217,139.0158704,,139.0158704,,
05/01/2011,6.5850,0.1519,0.1519,125.7251329,125.7251329,1.6694,0.599017611,0.599017611,110.6385528,110.6385528,83.22,0.012016342,0.012016342,130.7498198,130.7498198,1.5497,105.6013629,105.6013629,1.3171,149.568476,149.568476,138.2220547,,138.2220547,,
06/01/2011,6.6260,0.1509,0.1509,124.9471778,124.9471778,1.688,0.592417062,0.592417062,109.4194313,109.4194313,83.15,0.012026458,0.012026458,130.8598918,130.8598918,1.549,105.5536627,105.5536627,1.3027,147.9332273,147.9332273,138.1596197,,138.1596197,,
07/01/2011,6.6276,0.1509,0.1509,124.9170137,124.9170137,1.685,0.59347181,0.59347181,109.6142433,109.6142433,83.04,0.012042389,0.012042389,131.033237,131.033237,1.556,106.0306644,106.0306644,1.2944,146.9906882,146.9906882,138.7839692,,138.7839692,,
10/01/2011,6.6364,0.1507,0.1507,124.7513712,124.7513712,1.6921,0.59098162,0.59098162,109.1543053,109.1543053,82.78,0.012080213,0.012080213,131.4447934,131.4447934,1.5583,106.1873935,106.1873935,1.2945,147.0020441,147.0020441,138.9891126,,138.9891126,,
11/01/2011,6.6185,0.1511,0.1511,125.0887663,125.0887663,1.6899,0.591750991,0.591750991,109.2964081,109.2964081,83.36,0.011996161,0.011996161,130.5302303,130.5302303,1.5628,106.4940375,106.4940375,1.2978,147.3767886,147.3767886,139.3904801,,139.3904801,,
12/01/2011,6.6037,0.1514,0.1514,125.3691113,125.3691113,1.6761,0.596623113,0.596623113,110.196289,110.196289,83.29,0.012006243,0.012006243,130.6399328,130.6399328,1.5716,107.0936968,107.0936968,1.3066,148.3761072,148.3761072,140.1753766,,140.1753766,,
13/01/2011,6.6044,0.1514,0.1514,125.3558234,125.3558234,1.6666,0.600024001,0.600024001,110.824433,110.824433,82.72,0.012088975,0.012088975,131.5401354,131.5401354,1.587,108.1431005,108.1431005,1.3364,151.7601635,151.7601635,141.5489454,,141.5489454,,
14/01/2011,6.5876,0.1518,0.1518,125.6755116,125.6755116,1.6819,0.59456567,0.59456567,109.8162792,109.8162792,82.99,0.012049645,0.012049645,131.1121822,131.1121822,1.5874,108.1703578,108.1703578,1.3328,151.3513514,151.3513514,141.5846225,,141.5846225,,
17/01/2011,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,#VALUE!,,.,#VALUE!,,.,#VALUE!,,,,#VALUE!,,
18/01/2011,6.5828,0.1519,0.1519,125.7671508,125.7671508,1.6725,0.597907324,0.597907324,110.4334828,110.4334828,82.66,0.01209775,0.01209775,131.6356158,131.6356158,1.6,109.0289608,109.0289608,1.3399,152.1576198,152.1576198,142.7084516,,142.7084516,,
19/01/2011,6.5823,0.1519,0.1519,125.7767042,125.7767042,1.6704,0.598659004,0.598659004,110.572318,110.572318,82.03,0.012190662,0.012190662,132.6465927,132.6465927,1.5991,108.967632,108.967632,1.3495,153.2477856,153.2477856,142.6281781,,142.6281781,,
20/01/2011,6.5852,0.1519,0.1519,125.7213145,125.7213145,1.6735,0.597550045,0.597550045,110.3674933,110.3674933,83.02,0.01204529,0.01204529,131.0648037,131.0648037,1.5875,108.1771721,108.1771721,1.3443,152.6572791,152.6572791,141.5935418,,141.5935418,,
21/01/2011,6.5831,0.1519,0.1519,125.7614194,125.7614194,1.6705,0.598623167,0.598623167,110.5656989,110.5656989,82.63,0.012102142,0.012102142,131.683408,131.683408,1.5997,109.0085179,109.0085179,1.3581,154.2243925,154.2243925,142.6816938,,142.6816938,,
24/01/2011,6.5809,0.1520,0.1520,125.8034615,125.8034615,1.6695,0.598981731,0.598981731,110.6319257,110.6319257,82.44,0.012130034,0.012130034,131.9868996,131.9868996,1.5995,108.9948893,108.9948893,1.3653,155.0420168,155.0420168,142.6638552,,142.6638552,,
25/01/2011,6.5824,0.1519,0.1519,125.7747934,125.7747934,1.67,0.598802395,0.598802395,110.5988024,110.5988024,82.35,0.012143291,0.012143291,132.1311475,132.1311475,1.5818,107.7887564,107.7887564,1.3644,154.9398138,154.9398138,141.085143,,141.085143,,
26/01/2011,6.5814,0.1519,0.1519,125.793904,125.793904,1.6682,0.599448507,0.599448507,110.7181393,110.7181393,82.27,0.012155099,0.012155099,132.2596329,132.2596329,1.5886,108.2521295,108.2521295,1.3688,155.4394731,155.4394731,141.6916539,,141.6916539,,
27/01/2011,6.5814,0.1519,0.1519,125.793904,125.793904,1.6746,0.59715753,0.59715753,110.2949958,110.2949958,83.03,0.01204384,0.01204384,131.0490184,131.0490184,1.5905,108.3816014,108.3816014,1.3688,155.4394731,155.4394731,141.8611202,,141.8611202,,
28/01/2011,6.5819,0.1519,0.1519,125.784348,125.784348,1.6845,0.593647967,0.593647967,109.6467795,109.6467795,82.03,0.012190662,0.012190662,132.6465927,132.6465927,1.5838,107.9250426,107.9250426,1.3607,154.5196457,154.5196457,141.2635285,,141.2635285,,
