Date,Index,Value
31/05/2002,Euro,106.0526913
03/06/2002,Euro,106.6318419
04/06/2002,Euro,107.0179423
05/06/2002,Euro,106.6431978
06/06/2002,Euro,107.3926868
07/06/2002,Euro,107.3018397
10/06/2002,Euro,107.267772
11/06/2002,Euro,107.2564161
12/06/2002,Euro,107.5743811
13/06/2002,Euro,107.1996366
14/06/2002,Euro,107.2904838
17/06/2002,Euro,107.2223484
18/06/2002,Euro,107.68794
19/06/2002,Euro,108.3806496
20/06/2002,Euro,109.5389507
21/06/2002,Euro,110.2089484
24/06/2002,Euro,111.1287758
25/06/2002,Euro,110.0613218
26/06/2002,Euro,111.5716557
27/06/2002,Euro,112.2530093
28/06/2002,Euro,111.9236884
01/07/2002,Euro,112.3438565
02/07/2002,Euro,111.7419941
03/07/2002,Euro,111.4694526
05/07/2002,Euro,110.4928458
08/07/2002,Euro,112.071315
09/07/2002,Euro,112.8548717
10/07/2002,Euro,112.3097888
11/07/2002,Euro,112.7299568
12/07/2002,Euro,112.4687713
15/07/2002,Euro,114.3765614
16/07/2002,Euro,114.5468998
17/07/2002,Euro,114.4446968
18/07/2002,Euro,114.319782
19/07/2002,Euro,115.3304565
22/07/2002,Euro,114.6718147
23/07/2002,Euro,112.7980922
24/07/2002,Euro,112.9343629
25/07/2002,Euro,113.5248694
26/07/2002,Euro,112.2189416
29/07/2002,Euro,111.0492846
30/07/2002,Euro,112.1848739
31/07/2002,Euro,111.2423348
01/08/2002,Euro,111.7760618
02/08/2002,Euro,112.2189416
05/08/2002,Euro,111.8101295
06/08/2002,Euro,109.4708154
07/08/2002,Euro,110.5836929
08/08/2002,Euro,109.618442
09/08/2002,Euro,110.3111515
12/08/2002,Euro,111.0379287
13/08/2002,Euro,111.1401317
14/08/2002,Euro,112.0486032
15/08/2002,Euro,111.4694526
16/08/2002,Euro,111.6965705
19/08/2002,Euro,111.003861
20/08/2002,Euro,111.0492846
21/08/2002,Euro,111.2423348
22/08/2002,Euro,110.1181013
23/08/2002,Euro,110.4474222
26/08/2002,Euro,110.5042017
27/08/2002,Euro,111.4467409
28/08/2002,Euro,111.5148762
29/08/2002,Euro,111.6170793
30/08/2002,Euro,111.3558937
03/09/2002,Euro,113.0933454
04/09/2002,Euro,112.6845333
05/09/2002,Euro,112.5482625
06/09/2002,Euro,111.7760618
09/09/2002,Euro,111.4808085
10/09/2002,Euro,110.7426754
11/09/2002,Euro,110.4247104
12/09/2002,Euro,110.8448785
13/09/2002,Euro,110.6404724
16/09/2002,Euro,110.4133545
17/09/2002,Euro,109.9818306
18/09/2002,Euro,111.1628435
19/09/2002,Euro,111.4808085
20/09/2002,Euro,111.7306382
23/09/2002,Euro,111.537588
24/09/2002,Euro,111.4580968
25/09/2002,Euro,111.2536907
26/09/2002,Euro,110.7767431
27/09/2002,Euro,110.9697933
30/09/2002,Euro,112.1848739
01/10/2002,Euro,111.9577561
02/10/2002,Euro,111.7647059
03/10/2002,Euro,112.0940268
04/10/2002,Euro,111.5262321
07/10/2002,Euro,111.4694526
08/10/2002,Euro,111.2423348
09/10/2002,Euro,112.0599591
10/10/2002,Euro,111.9804679
11/10/2002,Euro,111.9009766
15/10/2002,Euro,111.4013173
16/10/2002,Euro,111.5602998
17/10/2002,Euro,110.3565751
18/10/2002,Euro,110.2430161
21/10/2002,Euro,110.5155576
22/10/2002,Euro,111.0833523
23/10/2002,Euro,110.9697933
24/10/2002,Euro,110.6291165
25/10/2002,Euro,110.9130139
28/10/2002,Euro,111.7760618
29/10/2002,Euro,111.8669089
30/10/2002,Euro,111.6852146
31/10/2002,Euro,112.2075857
01/11/2002,Euro,113.2296162
04/11/2002,Euro,113.0252101
05/11/2002,Euro,113.4908017
06/11/2002,Euro,113.2636839
07/11/2002,Euro,114.6036793
08/11/2002,Euro,115.1374063
12/11/2002,Euro,114.7513059
13/11/2002,Euro,114.2402907
14/11/2002,Euro,113.9450375
15/11/2002,Euro,114.4901204
18/11/2002,Euro,114.5014763
19/11/2002,Euro,114.7740177
20/11/2002,Euro,113.8314785
21/11/2002,Euro,113.3772428
22/11/2002,Euro,113.1728367
25/11/2002,Euro,112.8435158
26/11/2002,Euro,112.5709743
27/11/2002,Euro,112.3665682
29/11/2002,Euro,112.7867363
02/12/2002,Euro,112.7299568
03/12/2002,Euro,113.1955485
04/12/2002,Euro,113.5475812
05/12/2002,Euro,113.4340223
06/12/2002,Euro,114.4787645
09/12/2002,Euro,114.5582557
10/12/2002,Euro,114.3879173
11/12/2002,Euro,114.5014763
12/12/2002,Euro,115.705201
13/12/2002,Euro,116.1253691
16/12/2002,Euro,115.9436748
17/12/2002,Euro,116.5909607
18/12/2002,Euro,116.4433341
19/12/2002,Euro,116.023166
20/12/2002,Euro,116.6023166
23/12/2002,Euro,116.023166
24/12/2002,Euro,117.0224847
26/12/2002,Euro,117.624347
27/12/2002,Euro,118.2262094
30/12/2002,Euro,118.7826482
31/12/2002,Euro,119.0665455
02/01/2003,Euro,117.6584147
03/01/2003,Euro,118.3057007
06/01/2003,Euro,118.8848512
07/01/2003,Euro,118.3170566
08/01/2003,Euro,118.6350216
09/01/2003,Euro,118.8621395
10/01/2003,Euro,119.6343402
13/01/2003,Euro,119.6343402
14/01/2003,Euro,120.0431524
15/01/2003,Euro,120.0999319
16/01/2003,Euro,120.0204406
17/01/2003,Euro,121.0538269
21/01/2003,Euro,121.2468771
22/01/2003,Euro,121.8373836
23/01/2003,Euro,122.2689076
24/01/2003,Euro,122.9275494
27/01/2003,Euro,123.075176
28/01/2003,Euro,123.0183965
29/01/2003,Euro,123.3363616
30/01/2003,Euro,122.3711106
31/01/2003,Euro,121.9509425
03/02/2003,Euro,122.2007722
04/02/2003,Euro,123.4953441
05/02/2003,Euro,123.1205996
06/02/2003,Euro,122.9616171
07/02/2003,Euro,122.6550079
10/02/2003,Euro,121.9622984
11/02/2003,Euro,122.0417897
12/02/2003,Euro,121.689757
13/02/2003,Euro,123.0297524
14/02/2003,Euro,122.6322962
18/02/2003,Euro,121.5989098
19/02/2003,Euro,122.007722
20/02/2003,Euro,122.8821258
21/02/2003,Euro,122.4960254
24/02/2003,Euro,122.4506019
25/02/2003,Euro,122.439246
26/02/2003,Euro,122.6095844
27/02/2003,Euro,122.223484
28/02/2003,Euro,122.4051783
03/03/2003,Euro,123.0411083
04/03/2003,Euro,123.5861912
05/03/2003,Euro,124.5400863
06/03/2003,Euro,124.8807631
07/03/2003,Euro,125.0738133
10/03/2003,Euro,125.6188962
11/03/2003,Euro,125.2327958
12/03/2003,Euro,125.1760164
13/03/2003,Euro,123.4385646
14/03/2003,Euro,121.79196
17/03/2003,Euro,120.4406087
18/03/2003,Euro,120.6450148
19/03/2003,Euro,120.2589144
20/03/2003,Euro,120.5200999
21/03/2003,Euro,119.7478992
24/03/2003,Euro,120.8721326
25/03/2003,Euro,121.2014536
26/03/2003,Euro,121.2468771
27/03/2003,Euro,121.5989098
28/03/2003,Euro,122.2121281
31/03/2003,Euro,123.7792414
01/04/2003,Euro,123.824665
02/04/2003,Euro,122.2461958
03/04/2003,Euro,121.9168749
04/04/2003,Euro,121.6329775
07/04/2003,Euro,120.6109471
08/04/2003,Euro,121.3263684
09/04/2003,Euro,121.7578923
10/04/2003,Euro,122.6777197
11/04/2003,Euro,122.0872133
14/04/2003,Euro,122.3370429
15/04/2003,Euro,122.6550079
16/04/2003,Euro,123.4612764
17/04/2003,Euro,123.8587327
18/04/2003,Euro,123.5748353
21/04/2003,Euro,123.290938
22/04/2003,Euro,124.5287304
23/04/2003,Euro,124.3356802
24/04/2003,Euro,125.3577107
25/04/2003,Euro,125.3690665
28/04/2003,Euro,124.9034749
29/04/2003,Euro,125.0283897
30/04/2003,Euro,126.9588917
01/05/2003,Euro,127.6175335
02/05/2003,Euro,127.1860095
05/05/2003,Euro,127.992278
06/05/2003,Euro,128.9348172
07/05/2003,Euro,128.7758347
08/05/2003,Euro,130.0590506
09/05/2003,Euro,130.5700659
12/05/2003,Euro,131.2400636
13/05/2003,Euro,130.5814218
14/05/2003,Euro,130.5700659
15/05/2003,Euro,130.1044742
16/05/2003,Euro,131.0697252
19/05/2003,Euro,132.7049739
