Date,Index,Value
01/07/2008,Pound,179.1732909
01/08/2008,Pound,176.7771974
01/09/2008,Pound,121.6558773
01/10/2008,Pound,159.6411538
01/11/2008,Pound,108.0408859
01/12/2008,Pound,143.4703611
01/01/2009,Pound,98.94378194
01/02/2009,Pound,96.95400341
01/03/2009,Pound,95.3253833
01/04/2009,Pound,150.1589825
01/05/2009,Pound,150.6586418
01/06/2009,Pound,161.1628435
01/07/2009,Pound,161.0947082
01/08/2009,Pound,115.5434412
01/09/2009,Pound,161.6511469
01/10/2009,Pound,165.0238474
01/11/2009,Pound,111.8228279
01/12/2009,Pound,171.473995
01/01/2010,Pound,109.7717206
01/02/2010,Pound,157.8923461
01/03/2010,Pound,153.4862594
01/04/2010,Pound,154.0881217
01/05/2010,Pound,103.8637138
01/06/2010,Pound,139.2913922
01/07/2010,Pound,141.5398592
01/08/2010,Pound,108.3270869
01/09/2010,Pound,145.5030661
01/10/2010,Pound,156.1889621
01/11/2010,Pound,157.7106518
01/12/2010,Pound,149.3186464
01/01/2011,Pound,105.5536627
01/02/2011,Pound,156.6318419
01/03/2011,Pound,156.8589598
01/04/2011,Pound,161.4240291
01/05/2011,Pound,113.7308348
01/06/2011,Pound,163.8769021
01/07/2011,Pound,164.7513059
01/08/2011,Pound,161.2764025
01/09/2011,Pound,162.1962298
01/10/2011,Pound,105.4446337
01/11/2011,Pound,155.3032024
01/12/2011,Pound,153.1569385
01/01/2012,Pound,106.6780239
01/02/2012,Pound,149.6593232
01/03/2012,Pound,151.2605042
01/04/2012,Pound,109.1788756
01/05/2012,Pound,150.1930502
01/06/2012,Pound,141.0401999
01/07/2012,Pound,106.8415673
01/08/2012,Pound,139.6661367
01/09/2012,Pound,108.2725724
01/10/2012,Pound,146.4910288
01/11/2012,Pound,146.9111969
01/12/2012,Pound,109.7376491
01/01/2013,Pound,110.7666099
01/02/2013,Pound,155.4848967
01/03/2013,Pound,147.4903475
01/04/2013,Pound,146.0027254
01/05/2013,Pound,149.8069498
01/06/2013,Pound,104.592845
01/07/2013,Pound,148.3079718
01/08/2013,Pound,150.0908471
01/09/2013,Pound,105.9216354
01/10/2013,Pound,153.6906655
01/11/2013,Pound,153.1682943
01/12/2013,Pound,111.516184
01/01/2014,Pound,112.0340716
01/02/2014,Pound,111.120954
01/03/2014,Pound,113.8807496
01/04/2014,Pound,156.7567568
01/05/2014,Pound,157.4721781
01/06/2014,Pound,114.1805792
01/07/2014,Pound,155.3599818
01/08/2014,Pound,152.5777879
01/09/2014,Pound,112.4497445
01/10/2014,Pound,143.2886668
01/11/2014,Pound,108.9335605
01/12/2014,Pound,141.8351124
01/01/2015,Pound,104.6746167
01/02/2015,Pound,102.3986371
01/03/2015,Pound,104.7427598
01/04/2015,Pound,122.2802635
01/05/2015,Pound,127.1178742
01/06/2015,Pound,123.926868
01/07/2015,Pound,125.8687259
01/08/2015,Pound,106.3236797
01/09/2015,Pound,127.9014308
01/10/2015,Pound,127.1860095
01/11/2015,Pound,105.1311755
01/12/2015,Pound,120.5995912
01/01/2016,Pound,100.0749574
01/02/2016,Pound,123.6429707
01/03/2016,Pound,123.1773791
01/04/2016,Pound,129.2868499
01/05/2016,Pound,99.93867121
01/06/2016,Pound,126.7885533
01/07/2016,Pound,126.5614354
01/08/2016,Pound,126.9134681
